STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"01","069","040802","1","010690408021",Block Group 1,G5030,S,"9622717","62524","+31.1668601","-085.4209110"
"01","069","041902","2","010690419022",Block Group 2,G5030,S,"22038816","84888","+31.1658213","-085.2608566"
"01","069","041902","3","010690419023",Block Group 3,G5030,S,"29665968","87489","+31.1947344","-085.2079203"
"01","069","041901","1","010690419011",Block Group 1,G5030,S,"17203818","159231","+31.2095072","-085.2828502"
"01","069","040801","2","010690408012",Block Group 2,G5030,S,"14837505","212828","+31.1791829","-085.4374702"
"01","069","040206","1","010690402061",Block Group 1,G5030,S,"4397586","26413","+31.2221622","-085.4462912"
"01","069","040205","2","010690402052",Block Group 2,G5030,S,"1042315","0","+31.2258671","-085.4652770"
"01","069","040206","2","010690402062",Block Group 2,G5030,S,"5510570","0","+31.2103823","-085.4480556"
"01","117","030336","3","011170303363",Block Group 3,G5030,S,"5740382","43633","+33.2723548","-086.8806207"
"01","117","030351","1","011170303511",Block Group 1,G5030,S,"6809289","310771","+33.3196583","-086.8668178"
"01","117","030610","3","011170306103",Block Group 3,G5030,S,"2605968","759","+33.2027858","-086.8548003"
"01","117","030331","3","011170303313",Block Group 3,G5030,S,"2103273","1171","+33.3859147","-086.7085971"
"01","117","030220","3","011170302203",Block Group 3,G5030,S,"4816182","86860","+33.4446756","-086.6292822"
"01","117","030352","4","011170303524",Block Group 4,G5030,S,"1185792","1059","+33.3560427","-086.8124821"
"01","117","030701","3","011170307013",Block Group 3,G5030,S,"33755","0","+33.1806886","-086.6241786"
"01","117","030701","5","011170307015",Block Group 5,G5030,S,"137775","0","+33.1840126","-086.6264513"
"01","117","030504","1","011170305041",Block Group 1,G5030,S,"12639989","184047","+33.0752787","-086.7638818"
"01","117","030211","2","011170302112",Block Group 2,G5030,S,"25651670","136952","+33.4180108","-086.5969287"
"01","117","030615","1","011170306151",Block Group 1,G5030,S,"16236587","143686","+33.3022447","-086.7130597"
"01","117","030218","1","011170302181",Block Group 1,G5030,S,"20888775","292476","+33.3221209","-086.6831672"
"01","117","030504","2","011170305042",Block Group 2,G5030,S,"16146054","155811","+33.0875300","-086.8022874"
"01","117","030350","2","011170303502",Block Group 2,G5030,S,"61835588","2149096","+33.2411108","-086.9688246"
"01","117","980100","1","011179801001",Block Group 1,G5030,S,"7563016","2899267","+33.4586639","-086.6488307"
"01","117","030502","2","011170305022",Block Group 2,G5030,S,"68264417","947795","+33.1213383","-086.6851817"
"01","117","030220","4","011170302204",Block Group 4,G5030,S,"10934621","182030","+33.4644674","-086.6040997"
"01","117","030352","2","011170303522",Block Group 2,G5030,S,"2990062","130049","+33.3395570","-086.8145878"
"01","117","030352","1","011170303521",Block Group 1,G5030,S,"9555978","61379","+33.3126174","-086.8429287"
"01","043","964100","5","010439641005",Block Group 5,G5030,S,"14874147","139971","+34.2747823","-086.4794129"
"01","043","964700","3","010439647003",Block Group 3,G5030,S,"41199041","223426","+34.1914655","-086.9071478"
"01","043","964500","3","010439645003",Block Group 3,G5030,S,"95347549","1434462","+34.1663083","-087.0784102"
"01","043","964300","1","010439643001",Block Group 1,G5030,S,"5206593","106096","+34.2412519","-086.8530956"
"01","043","964100","4","010439641004",Block Group 4,G5030,S,"22907675","226142","+34.2709630","-086.5124816"
"01","043","964400","2","010439644002",Block Group 2,G5030,S,"45777460","242788","+34.2820070","-086.9586723"
"01","043","964400","1","010439644001",Block Group 1,G5030,S,"30885010","132826","+34.2489688","-086.9183093"
"01","043","964600","2","010439646002",Block Group 2,G5030,S,"41276444","307930","+34.1256630","-086.9433918"
"01","043","964300","4","010439643004",Block Group 4,G5030,S,"34447331","168985","+34.2856535","-086.8011709"
"01","043","964300","3","010439643003",Block Group 3,G5030,S,"16868216","801663","+34.2535346","-086.8378028"
"01","117","030316","2","011170303162",Block Group 2,G5030,S,"1968620","5880","+33.3178374","-086.8129369"
"01","117","030316","1","011170303161",Block Group 1,G5030,S,"1543866","22108","+33.3120793","-086.8102467"
"01","117","030701","4","011170307014",Block Group 4,G5030,S,"62485669","449427","+33.2028713","-086.6544905"
"01","117","030345","2","011170303452",Block Group 2,G5030,S,"11085903","165678","+33.2928674","-086.7639770"
"01","117","030219","2","011170302192",Block Group 2,G5030,S,"15171026","172880","+33.3389542","-086.5984846"
"01","117","030616","1","011170306161",Block Group 1,G5030,S,"6716705","129837","+33.2680429","-086.7688868"
"01","117","030330","1","011170303301",Block Group 1,G5030,S,"2004402","974","+33.3976112","-086.6986996"
"01","117","030348","1","011170303481",Block Group 1,G5030,S,"6185658","148301","+33.3491468","-086.7498866"
"01","117","030348","3","011170303483",Block Group 3,G5030,S,"2885138","28445","+33.4009117","-086.6767527"
"01","117","030347","1","011170303471",Block Group 1,G5030,S,"1585719","56976","+33.4193264","-086.7135299"
"01","117","030221","1","011170302211",Block Group 1,G5030,S,"1432349","5229","+33.4234801","-086.6782429"
"01","117","030346","2","011170303462",Block Group 2,G5030,S,"4242690","145481","+33.3983842","-086.7270351"
"01","117","030503","1","011170305031",Block Group 1,G5030,S,"23501936","294033","+33.1231020","-086.7863300"
"01","131","035100","1","011310351001",Block Group 1,G5030,S,"101015929","1594171","+32.0545873","-087.5210397"
"01","131","035100","2","011310351002",Block Group 2,G5030,S,"250650716","3144286","+31.9324311","-087.5705942"
"01","131","035100","3","011310351003",Block Group 3,G5030,S,"44938532","0","+31.9874429","-087.6129736"
"01","131","034700","1","011310347001",Block Group 1,G5030,S,"401283684","21100944","+32.1518072","-087.4046392"
"01","131","035200","1","011310352001",Block Group 1,G5030,S,"550680111","599874","+31.9537711","-087.0055204"
"01","131","035200","2","011310352002",Block Group 2,G5030,S,"422570521","2519419","+31.8964418","-087.3388839"
"01","113","030700","3","011130307003",Block Group 3,G5030,S,"1622154","0","+32.4559423","-085.0199876"
"01","043","964800","1","010439648001",Block Group 1,G5030,S,"2532748","120670","+34.1930961","-086.8649155"
"01","043","964800","2","010439648002",Block Group 2,G5030,S,"1311943","0","+34.1837916","-086.8549148"
"01","043","964800","3","010439648003",Block Group 3,G5030,S,"4661314","61667","+34.1835236","-086.8710975"
"01","043","964800","4","010439648004",Block Group 4,G5030,S,"887339","0","+34.1761089","-086.8509110"
"01","125","010706","3","011250107063",Block Group 3,G5030,S,"17029364","242765","+33.1856791","-087.4113734"
"01","125","010704","2","011250107042",Block Group 2,G5030,S,"143199577","588080","+33.0452212","-087.4597889"
"01","125","010705","2","011250107052",Block Group 2,G5030,S,"34571506","2599093","+33.0294358","-087.6203201"
"01","125","010802","3","011250108023",Block Group 3,G5030,S,"10180350","59349","+33.1595645","-087.4449161"
"01","125","010104","1","011250101041",Block Group 1,G5030,S,"136215145","771378","+33.5277684","-087.6222889"
"01","125","012504","2","011250125042",Block Group 2,G5030,S,"34888792","2080726","+33.1204035","-087.5913757"
"01","125","010706","4","011250107064",Block Group 4,G5030,S,"35689702","408416","+33.2033136","-087.3722695"
"01","125","010305","1","011250103051",Block Group 1,G5030,S,"76160011","1620987","+33.3069933","-087.7012835"
"01","125","010603","3","011250106033",Block Group 3,G5030,S,"17404581","370360","+33.2548500","-087.1123475"
"01","125","010104","2","011250101042",Block Group 2,G5030,S,"51106661","3020372","+33.4214089","-087.6154865"
"01","125","010704","1","011250107041",Block Group 1,G5030,S,"50770852","389709","+33.0513084","-087.5580192"
"01","125","010305","2","011250103052",Block Group 2,G5030,S,"27376191","290081","+33.2775829","-087.6452253"
"01","125","012306","3","011250123063",Block Group 3,G5030,S,"5064354","10207","+33.1834001","-087.4776113"
"01","125","010707","2","011250107072",Block Group 2,G5030,S,"66491411","128314","+33.0543788","-087.3711554"
"01","125","010206","2","011250102062",Block Group 2,G5030,S,"7451702","249331","+33.2672064","-087.5865715"
"01","125","010603","2","011250106032",Block Group 2,G5030,S,"14623272","246524","+33.2640191","-087.1368345"
"01","125","012600","2","011250126002",Block Group 2,G5030,S,"2938152","5274","+33.2139510","-087.5179778"
"01","125","010303","2","011250103032",Block Group 2,G5030,S,"105807922","5654490","+33.0647310","-087.6824510"
"01","125","010707","4","011250107074",Block Group 4,G5030,S,"47104554","117241","+33.1247416","-087.4116267"
"01","125","012307","1","011250123071",Block Group 1,G5030,S,"2460565","8916","+33.1724661","-087.5005505"
"01","125","010706","1","011250107061",Block Group 1,G5030,S,"8657943","165187","+33.1616755","-087.3735718"
"01","125","010706","2","011250107062",Block Group 2,G5030,S,"18666023","215220","+33.1717503","-087.3325439"
"01","125","012504","1","011250125041",Block Group 1,G5030,S,"1423363","6368","+33.1157223","-087.5672283"
"01","125","012505","2","011250125052",Block Group 2,G5030,S,"3121196","8972","+33.1334020","-087.5652500"
"01","125","012306","1","011250123061",Block Group 1,G5030,S,"2484223","79332","+33.1846742","-087.4983562"
"01","125","012505","1","011250125051",Block Group 1,G5030,S,"3107063","6358","+33.1272560","-087.5584375"
"01","125","010601","4","011250106014",Block Group 4,G5030,S,"42103376","111359","+33.2633908","-087.2810077"
"01","125","012306","2","011250123062",Block Group 2,G5030,S,"2317715","10264","+33.1800360","-087.5142155"
"01","125","010802","2","011250108022",Block Group 2,G5030,S,"3089019","10093","+33.1413717","-087.4633858"
"01","125","010604","4","011250106044",Block Group 4,G5030,S,"38358266","509914","+33.3030499","-087.1889249"
"01","125","010705","1","011250107051",Block Group 1,G5030,S,"7419278","109500","+33.0912942","-087.5677960"
"01","125","012101","2","011250121012",Block Group 2,G5030,S,"1513505","372","+33.1931385","-087.5168046"
"01","125","012101","1","011250121011",Block Group 1,G5030,S,"994371","8300","+33.1931032","-087.4970012"
"01","125","011200","2","011250112002",Block Group 2,G5030,S,"3003216","2213","+33.2085036","-087.5371617"
"01","125","011402","4","011250114024",Block Group 4,G5030,S,"655203","125489","+33.2158695","-087.5601030"
"01","125","010603","1","011250106031",Block Group 1,G5030,S,"10686821","11195","+33.2447700","-087.0929183"
"01","125","010201","2","011250102012",Block Group 2,G5030,S,"8705574","114273","+33.2845339","-087.6124056"
"01","125","010105","2","011250101052",Block Group 2,G5030,S,"194746017","1259349","+33.4286533","-087.6966801"
"01","125","010303","3","011250103033",Block Group 3,G5030,S,"98971796","147337","+33.0667774","-087.7836877"
"01","125","010604","2","011250106042",Block Group 2,G5030,S,"8458150","414822","+33.2885028","-087.1202550"
"01","125","010304","1","011250103041",Block Group 1,G5030,S,"4666641","8043","+33.2458801","-087.6198910"
"01","125","010707","1","011250107071",Block Group 1,G5030,S,"52780593","132698","+33.1344707","-087.3455304"
"01","125","010205","1","011250102051",Block Group 1,G5030,S,"9638900","214827","+33.3172755","-087.5895704"
"01","125","012403","3","011250124033",Block Group 3,G5030,S,"2593002","406801","+33.1488884","-087.5657644"
"01","125","010304","2","011250103042",Block Group 2,G5030,S,"6438351","621","+33.2577090","-087.6208690"
"01","125","010205","2","011250102052",Block Group 2,G5030,S,"7075470","0","+33.2902332","-087.5820984"
"01","125","010206","1","011250102061",Block Group 1,G5030,S,"4073391","96075","+33.2503635","-087.5939140"
"01","125","010204","4","011250102044",Block Group 4,G5030,S,"1906201","24594","+33.2457007","-087.5690374"
"01","125","010604","3","011250106043",Block Group 3,G5030,S,"36318263","432390","+33.2540658","-087.1990055"
"01","125","012408","1","011250124081",Block Group 1,G5030,S,"691592","0","+33.1739018","-087.5396909"
"01","125","012406","1","011250124061",Block Group 1,G5030,S,"657338","0","+33.1799271","-087.5288875"
"01","125","011901","4","011250119014",Block Group 4,G5030,S,"345432","0","+33.1893346","-087.5486959"
"01","125","012102","2","011250121022",Block Group 2,G5030,S,"650209","0","+33.1997853","-087.5187984"
"01","125","012102","1","011250121021",Block Group 1,G5030,S,"1025824","0","+33.2000614","-087.5032131"
"01","125","010604","1","011250106041",Block Group 1,G5030,S,"6571262","43593","+33.2705521","-087.1665709"
"01","125","010105","1","011250101051",Block Group 1,G5030,S,"58412644","0","+33.2351670","-087.8104808"
"01","125","012002","1","011250120021",Block Group 1,G5030,S,"445845","0","+33.1999548","-087.5342519"
"01","125","012002","2","011250120022",Block Group 2,G5030,S,"966042","0","+33.1965640","-087.5421908"
"01","125","010707","3","011250107073",Block Group 3,G5030,S,"9409698","92310","+33.1282228","-087.4652766"
"01","125","012001","1","011250120011",Block Group 1,G5030,S,"607555","41715","+33.1931457","-087.5326842"
"01","125","012503","3","011250125033",Block Group 3,G5030,S,"2468258","12522","+33.1339848","-087.5403052"
"01","125","012304","3","011250123043",Block Group 3,G5030,S,"535433","7917","+33.1658100","-087.5062237"
"01","125","012305","3","011250123053",Block Group 3,G5030,S,"1071650","2831","+33.1648705","-087.4924815"
"01","125","012700","3","011250127003",Block Group 3,G5030,S,"2392774","21195","+33.2184585","-087.4951020"
"01","125","010105","3","011250101053",Block Group 3,G5030,S,"177081284","2346182","+33.4024437","-087.8096142"
"01","125","012001","2","011250120012",Block Group 2,G5030,S,"561771","0","+33.1944145","-087.5276688"
"01","125","012101","3","011250121013",Block Group 3,G5030,S,"1100873","0","+33.1908836","-087.5075787"
"01","125","012408","2","011250124082",Block Group 2,G5030,S,"1315353","0","+33.1702579","-087.5347251"
"01","125","012407","1","011250124071",Block Group 1,G5030,S,"1408774","0","+33.1786748","-087.5508272"
"01","125","011703","3","011250117033",Block Group 3,G5030,S,"1595242","0","+33.1880237","-087.5982930"
"01","125","011600","1","011250116001",Block Group 1,G5030,S,"699017","0","+33.2061160","-087.5776610"
"01","125","011901","2","011250119012",Block Group 2,G5030,S,"323839","0","+33.1848000","-087.5444958"
"01","125","011402","3","011250114023",Block Group 3,G5030,S,"286855","0","+33.2092928","-087.5580821"
"01","125","012406","2","011250124062",Block Group 2,G5030,S,"1077777","0","+33.1799531","-087.5381918"
"01","125","011401","1","011250114011",Block Group 1,G5030,S,"277253","0","+33.2042553","-087.5577990"
"01","057","020200","5","010570202005",Block Group 5,G5030,S,"59435186","34091","+33.7132943","-087.9119345"
"01","057","020200","3","010570202003",Block Group 3,G5030,S,"1397406","0","+33.6903059","-087.8361565"
"01","117","030352","3","011170303523",Block Group 3,G5030,S,"3036002","131131","+33.3500579","-086.8202171"
"01","117","030351","2","011170303512",Block Group 2,G5030,S,"7597514","145500","+33.3055717","-086.8880231"
"01","117","030216","4","011170302164",Block Group 4,G5030,S,"4405607","250163","+33.3874727","-086.6506046"
"01","117","030221","2","011170302212",Block Group 2,G5030,S,"1739160","1155","+33.4367417","-086.6731384"
"01","117","030220","1","011170302201",Block Group 1,G5030,S,"2933908","57307","+33.4284518","-086.6555024"
